"","Site","Sub_Site","Site_SubSite","Overall_Treatment","Site_Treatment","Year","Year_0","Time_Since_Restoration","Tidal_Regime","Marsh_Condition","Transect","Distance_m","Impacted","Elevation","Local_Tideshed_ID","Study_Tideshed_ID","MUD","DEAD","WATER","WRACK","DITCH_FILL","ALGAL_MAT","GREEN_ALG","VAUCH","ASCO","SPALT","SPPAT","DISPI","JUGER","SADEP","AGMAR","AMCAN","ARANS","ATPAT","BAHAL","BOMAR","BOROB","CHRUB","ELROS","FERUB","IVFRU","JUBAL","LYNAS","LYMAR","MYPEN","PAVIR","PHAUS","PLMAR","PLODO","PORAM","PUMAR","RUMAR","SABIG","SOSEM","SPCAE","SPPEC","SPMAR","SULIN","SUMAR","SYSUB","SYTEN","TECAN","TRMAR","AGSTO","AMCANA","ASTER","CASEP","CAHOR","CUSCUTA","DICLA","ELPAL","ELREP","ELVIR","EUGRA","HIODO","JUVIR","LACTUCA","LYSAL","MEAQU","PACLA","PAQUI","SACAN","SCAME","SCPUN","SOLIDAGO","SYNOV","TORAD","TYANG","TYLAT","UNK","Canopy_Height_cm","Thatch_cm","abiotic_cover","live_cover","high_marsh_grams","salicornia","other","algae_cover","richness"
"407","Sapowet","South","Sapowet - South","No Action","Sapowet - South - No Action",2024,2022,2,"Microtidal","Pool","T1",20,"Yes",NA,"Sapowet_3",133,27,8,80,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"0",35,65,0,0,80,0,1
"408","Sapowet","South","Sapowet - South","No Action","Sapowet - South - No Action",2024,2022,2,"Microtidal","Pool","T1",30,"Yes",NA,"Sapowet_3",133,8,12,15,0,0,0,0,0,0,10,62,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,"3",20,80,70,0,15,0,3
"409","Sapowet","South","Sapowet - South","No Action","Sapowet - South - No Action",2024,2022,2,"Microtidal","Pool","T1",40,"Yes",NA,"Sapowet_3",133,15,30,0,0,0,0,0,0,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,"0",45,55,15,0,0,0,2
"410","Sapowet","South","Sapowet - South","No Action","Sapowet - South - No Action",2024,2022,2,"Microtidal","Pool","T2",0,"Yes",NA,"Sapowet_3",133,83,0,100,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",98,2,0,0,100,15,1
"411","Sapowet","South","Sapowet - South","No Action","Sapowet - South - No Action",2024,2022,2,"Microtidal","Pool","T2",10,"Yes",NA,"Sapowet_3",133,64,0,50,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"0",64,36,0,0,51,0,2
"412","Sapowet","South","Sapowet - South","No Action","Sapowet - South - No Action",2024,2022,2,"Microtidal","Pool","T2",20,"Yes",NA,"Sapowet_3",133,4,0,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"10",4,96,95,0,0,0,2
"413","Sapowet","South","Sapowet - South","No Action","Sapowet - South - No Action",2024,2022,2,"Microtidal","Pool","T2",30,"Yes",NA,"Sapowet_3",133,50,9,90,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"0",59,41,1,0,90,0,2
"414","Sapowet","South","Sapowet - South","No Action","Sapowet - South - No Action",2024,2022,2,"Microtidal","Pool","T2",40,"Yes",NA,"Sapowet_3",133,18,16,0,0,0,0,0,0,0,40,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"6",34,66,25,1,0,0,3
"415","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2022,2015,7,"Microtidal","Panne","T1",10,"Yes",0.424,"Canonchet_3",84,7,20,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"3",27,73,0,0,0,0,1
"416","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2022,2015,7,"Microtidal","Panne","T1",20,"Yes",0.414,"Canonchet_3",84,3,32,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"4",35,65,0,0,0,0,1
"417","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2022,2015,7,"Microtidal","Panne","T1",30,"Yes",0.404,"Canonchet_3",84,70,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"0",75,25,0,0,0,0,1
"418","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2022,2015,7,"Microtidal","Panne","T1",40,"Yes",0.414,"Canonchet_3",84,34,5,0,0,0,0,0,0,0,50,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"0",39,61,10,0,1,0,4
"419","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2022,2015,7,"Microtidal","Panne","T2",10,"Yes",0.409,"Canonchet_3",84,6,17,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"0",23,77,30,0,47,0,4
"420","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2022,2015,7,"Microtidal","Panne","T2",20,"Yes",0.439,"Canonchet_3",84,0,3,0,0,0,0,0,0,0,0,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"7",3,97,95,0,2,0,3
"421","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2022,2015,7,"Microtidal","Panne","T2",30,"Yes",0.449,"Canonchet_3",84,15,7,0,0,0,0,0,0,0,10,45,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"3",22,78,45,0,23,0,4
"422","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2022,2015,7,"Microtidal","Panne","T2",40,"Yes",0.474,"Canonchet_3",84,5,7,0,0,0,0,0,0,0,20,51,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"4",12,88,66,0,2,0,4
"423","Canonchet","","Canonchet","Reference","Canonchet - Reference",2022,2015,7,"Microtidal","Panne","T1",16,"Yes",0.405,"Canonchet_1",82,0,10,0,0,0,0,0,0,0,12,58,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,"6",10,90,78,0,0,0,3
"424","Canonchet","","Canonchet","Reference","Canonchet - Reference",2022,2015,7,"Microtidal","Panne","T1",24,"Yes",0.425,"Canonchet_1",82,0,7,0,0,0,0,0,0,0,12,15,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"7",7,93,78,0,3,0,5
"425","Canonchet","","Canonchet","Reference","Canonchet - Reference",2022,2015,7,"Microtidal","Panne","T1",32,"Yes",0.465,"Canonchet_1",82,0,3,0,0,0,0,0,0,0,5,57,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"5",3,97,92,0,0,0,4
"426","Canonchet","","Canonchet","Reference","Canonchet - Reference",2022,2015,7,"Microtidal","Panne","T1",40,"Yes",0.585,"Canonchet_1",82,0,0,0,0,0,0,0,0,0,0,0,30,55,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"0",0,100,85,0,15,0,5
"427","Canonchet","","Canonchet","Reference","Canonchet - Reference",2022,2015,7,"Microtidal","Panne","T2",10,"Yes",0.425,"Canonchet_1",82,0,3,0,0,0,0,0,0,0,4,47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"5",3,97,87,0,6,0,6
"428","Canonchet","","Canonchet","Reference","Canonchet - Reference",2022,2015,7,"Microtidal","Panne","T2",20,"Yes",0.44,"Canonchet_1",82,0,25,0,0,0,0,0,0,0,30,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"8",25,75,45,0,0,0,3
"429","Canonchet","","Canonchet","Reference","Canonchet - Reference",2022,2015,7,"Microtidal","Panne","T2",30,"Yes",0.435,"Canonchet_1",82,0,45,0,0,0,0,0,0,0,22,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"8",45,55,33,0,0,0,3
"430","Canonchet","","Canonchet","Reference","Canonchet - Reference",2022,2015,7,"Microtidal","Panne","T2",40,"Yes",0.44,"Canonchet_1",82,0,30,0,0,0,0,0,0,0,49,13,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"6",30,70,20,1,0,0,4
"431","Canonchet","","Canonchet","Reference","Canonchet - Reference",2022,2015,7,"Microtidal","Panne","T2",50,"Yes",0.455,"Canonchet_1",82,0,5,0,0,0,0,0,0,0,20,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"7",5,95,75,0,0,0,2
"432","Canonchet","","Canonchet","No Action","Canonchet - No Action",2022,2015,7,"Microtidal","Panne","T1",0,"Yes",0.44,"Canonchet_2",83,0,10,0,0,0,0,0,0,0,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"3",10,90,75,0,0,0,2
"433","Canonchet","","Canonchet","No Action","Canonchet - No Action",2022,2015,7,"Microtidal","Panne","T1",10,"Yes",0.435,"Canonchet_2",83,15,10,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"0",25,75,0,0,0,0,1
"434","Canonchet","","Canonchet","No Action","Canonchet - No Action",2022,2015,7,"Microtidal","Panne","T1",20,"Yes",0.42,"Canonchet_2",83,90,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-",100,0,0,0,0,0,0
"435","Canonchet","","Canonchet","No Action","Canonchet - No Action",2022,2015,7,"Microtidal","Panne","T1",30,"Yes",0.37,"Canonchet_2",83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-",100,0,0,0,0,0,0
"436","Canonchet","","Canonchet","No Action","Canonchet - No Action",2022,2015,7,"Microtidal","Panne","T1",40,"Yes",0.51,"Canonchet_2",83,0,3,0,0,0,0,0,0,0,5,43,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"4",3,97,92,0,0,0,3
"437","Canonchet","","Canonchet","No Action","Canonchet - No Action",2022,2015,7,"Microtidal","Panne","T2",10,"Yes",0.43,"Canonchet_2",83,3,22,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"4",25,75,0,0,0,0,1
"438","Canonchet","","Canonchet","No Action","Canonchet - No Action",2022,2015,7,"Microtidal","Panne","T2",20,"Yes",0.46,"Canonchet_2",83,15,10,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"2",25,75,0,0,0,0,1
"439","Canonchet","","Canonchet","No Action","Canonchet - No Action",2022,2015,7,"Microtidal","Panne","T2",30,"Yes",0.35,"Canonchet_2",83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-",100,0,0,0,0,0,0
"440","Canonchet","","Canonchet","No Action","Canonchet - No Action",2022,2015,7,"Microtidal","Panne","T2",40,"Yes",0.33,"Canonchet_2",83,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-",100,0,0,0,0,0,0
"441","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2024,2015,9,"Microtidal","Panne","T1",10,"Yes",NA,"Canonchet_3",84,5,25,0,0,0,0,0,0,0,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"3",30,70,5,0,0,0,2
"442","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2024,2015,9,"Microtidal","Panne","T1",20,"Yes",NA,"Canonchet_3",84,2,30,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"5",32,68,0,0,0,0,1
"443","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2024,2015,9,"Microtidal","Panne","T1",30,"Yes",NA,"Canonchet_3",84,5,25,5,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"3",30,70,0,0,5,0,1
"444","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2024,2015,9,"Microtidal","Panne","T1",40,"Yes",NA,"Canonchet_3",84,0,22,0,0,0,0,0,0,0,60,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,"5",22,78,18,0,0,0,3
"445","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2024,2015,9,"Microtidal","Panne","T2",10,"Yes",NA,"Canonchet_3",84,15,7,0,0,0,0,0,0,0,5,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,"0",22,78,35,0,38,0,4
"446","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2024,2015,9,"Microtidal","Panne","T2",20,"Yes",NA,"Canonchet_3",84,3,9,0,0,0,0,0,0,0,0,78,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"2",12,88,81,1,6,0,5
"447","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2024,2015,9,"Microtidal","Panne","T2",30,"Yes",NA,"Canonchet_3",84,4,15,0,0,0,0,0,0,0,30,45,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,"2",19,81,45,0,6,0,3
"448","Canonchet","","Canonchet","Runnel","Canonchet - Runnel",2024,2015,9,"Microtidal","Panne","T2",40,"Yes",NA,"Canonchet_3",84,5,10,0,0,0,0,0,0,0,15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,"3",15,85,70,0,0,0,2
"449","Canonchet","","Canonchet","Reference","Canonchet - Reference",2024,2015,9,"Microtidal","Panne","T1",16,"Yes",NA,"Canonchet_1",82,2,18,0,0,0,0,0,0,0,5,60,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"3",20,80,65,10,0,0,4
"450","Canonchet","","Canonchet","Reference","Canonchet - Reference",2024,2015,9,"Microtidal","Panne","T1",24,"Yes",NA,"Canonchet_1",82,1,20,0,0,0,0,0,0,0,43,30,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"4",21,79,34,2,0,0,4
"451","Canonchet","","Canonchet","Reference","Canonchet - Reference",2024,2015,9,"Microtidal","Panne","T1",32,"Yes",NA,"Canonchet_1",82,3,40,0,0,0,0,0,0,0,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"3",43,57,3,0,0,0,2
"452","Canonchet","","Canonchet","Reference","Canonchet - Reference",2024,2015,9,"Microtidal","Panne","T1",40,"Yes",NA,"Canonchet_1",82,0,2,0,0,0,0,0,0,0,0,0,15,60,0,2,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,"0",2,98,75,0,23,0,6
"453","Canonchet","","Canonchet","Reference","Canonchet - Reference",2024,2015,9,"Microtidal","Panne","T2",10,"Yes",NA,"Canonchet_1",82,0,21,0,0,0,0,0,0,0,6,45,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"3",21,79,60,1,12,0,5
"454","Canonchet","","Canonchet","Reference","Canonchet - Reference",2024,2015,9,"Microtidal","Panne","T2",20,"Yes",NA,"Canonchet_1",82,8,20,0,0,0,0,0,0,0,25,36,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"0",28,72,43,4,0,0,4
"455","Canonchet","","Canonchet","Reference","Canonchet - Reference",2024,2015,9,"Microtidal","Panne","T2",30,"Yes",NA,"Canonchet_1",82,2,18,0,0,0,0,0,0,0,25,45,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,"8",20,80,53,2,0,0,4
"456","Canonchet","","Canonchet","Reference","Canonchet - Reference",2024,2015,9,"Microtidal","Panne","T2",40,"Yes",NA,"Canonchet_1",82,8,15,0,0,0,0,0,0,0,20,35,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"6",23,77,45,12,0,0,4
"457","Canonchet","","Canonchet","Reference","Canonchet - Reference",2024,2015,9,"Microtidal","Panne","T2",50,"Yes",NA,"Canonchet_1",82,2,27,0,0,0,0,0,0,0,20,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"8",29,71,50,1,0,0,3
"458","Canonchet","","Canonchet","No Action","Canonchet - No Action",2024,2015,9,"Microtidal","Panne","T1",0,"Yes",NA,"Canonchet_2",83,2,18,0,0,0,0,0,0,0,15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,"4",20,80,65,0,0,0,2
"459","Canonchet","","Canonchet","No Action","Canonchet - No Action",2024,2015,9,"Microtidal","Panne","T1",10,"Yes",NA,"Canonchet_2",83,30,20,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"0",50,50,0,1,0,0,2
"460","Canonchet","","Canonchet","No Action","Canonchet - No Action",2024,2015,9,"Microtidal","Panne","T1",20,"Yes",NA,"Canonchet_2",83,99,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"0",99,1,0,0,50,0,1
"461","Canonchet","","Canonchet","No Action","Canonchet - No Action",2024,2015,9,"Microtidal","Panne","T1",30,"Yes",NA,"Canonchet_2",83,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",100,0,0,0,100,0,0
