Date,Year,Year_0,Time_Since_Restoration,State,Salt_Marsh,Site,Sub_Site,Overall_Treatment,Tidal_Regime,Marsh_Condition,Marsh_Condition_plot,Transect,Distance_m,Habitat,Impacted,Elevation,Transect_ID,Plot_ID,Local_Tideshed_ID,Study_Tideshed_ID,Plot_Notes,TOTAL,MUD,DEAD,WATER,WRACK,DITCH_FILL,ALGAL_MAT,GREEN_ALG,VAUCH,ASCO,SPALT,SPPAT,DISPI,JUGER,SADEP,AGMAR,AMCAN,ARANS,ATPAT,BAHAL,BOMAR,BOROB,CHRUB,ELROS,FERUB,IVFRU,JUBAL,LYNAS,LYMAR,MYPEN,PAVIR,PHAUS,PLMAR,PLODO,PORAM,PUMAR,RUMAR,SABIG,SOSEM,SPCAE,SPPEC,SPMAR,SULIN,SUMAR,SYSUB,SYTEN,TECAN,TRMAR,AGSTO,AMCANA,ASTER,CASEP,CAHOR,CUSCUTA,DICLA,ELPAL,ELREP,ELVIR,EUGRA,HIODO,JUVIR,LACTUCA,LYSAL,MEAQU,PACLA,PAQUI,SACAN,SCAME,SCPUN,SOLIDAGO,SYNOV,TORAD,TYANG,TYLAT,UNK,Canopy_Height_cm,Thatch_cm
7/22/2024,2024,2016,8,Rhode Island,Narragansett Bay,Jacobs Point,,No Action,Microtidal,Panne,,T2,4,Panne,Yes,,Jacobs Point No Action 2,Jacobs Point__2024_No Action_4,Jacobs Point_8,95,,100,10,11,,,,,,,,45,25,8,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,50,0
7/22/2024,2024,2016,8,Rhode Island,Narragansett Bay,Jacobs Point,,No Action,Microtidal,Panne,,T2,8,Panne,Yes,,Jacobs Point No Action 2,Jacobs Point__2024_No Action_8,Jacobs Point_8,95,,100,13,15,,,,,,,,60,12,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,43,0
7/22/2024,2024,2016,8,Rhode Island,Narragansett Bay,Jacobs Point,,No Action,Microtidal,Panne,,T2,12,Panne,Yes,,Jacobs Point No Action 2,Jacobs Point__2024_No Action_12,Jacobs Point_8,95,,100,18,3,15,,,,,,,77,,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,0
7/22/2024,2024,2016,8,Rhode Island,Narragansett Bay,Jacobs Point,,No Action,Microtidal,Panne,,T2,16,Panne,Yes,,Jacobs Point No Action 2,Jacobs Point__2024_No Action_16,Jacobs Point_8,95,,100,30,10,25,,,,,,,60,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,42,7
7/22/2024,2024,2016,8,Rhode Island,Narragansett Bay,Jacobs Point,,No Action,Microtidal,Panne,,T2,20,HM,Yes,,Jacobs Point No Action 2,Jacobs Point__2024_No Action_20,Jacobs Point_8,95,HM ridge,100,8,12,5,,,,,,,50,30,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,30,0
7/22/2024,2024,2016,8,Rhode Island,Narragansett Bay,Jacobs Point,,No Action,Microtidal,Panne,,T2,24,Pool,No,,Jacobs Point No Action 2,Jacobs Point__2024_No Action_24,Jacobs Point_8,95,Pool edge,100,78,,80,,,,,,,22,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,13,0
7/22/2024,2024,2016,8,Rhode Island,Narragansett Bay,Jacobs Point,,No Action,Microtidal,Panne,,T2,26,Pool,Yes,,Jacobs Point No Action 2,Jacobs Point__2024_No Action_26,Jacobs Point_8,95,Pool edge,100,70,,70,,,,,,,30,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,16,0
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T1,0,LM,No,0.437,Sapowet Reference 1,Sapowet__2022_Reference_0,Sapowet_17,120,South post,100,15,5,,10,,,,,,68,,2,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,5,-
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T1,10,HM,Yes,0.617,Sapowet Reference 1,Sapowet__2022_Reference_10,Sapowet_17,120,,100,,5,,,,,,,,,55,40,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,15,5
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T1,20,HM,Yes,0.642,Sapowet Reference 1,Sapowet__2022_Reference_20,Sapowet_17,120,,100,2,12,,,,,,,,,38,45,,,,,,,,,0,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,25,7
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T1,30,HM,Yes,0.632,Sapowet Reference 1,Sapowet__2022_Reference_30,Sapowet_17,120,,100,20,20,,,,,,,,,,53,,7,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,0
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T1,40,HM,Yes,0.642,Sapowet Reference 1,Sapowet__2022_Reference_40,Sapowet_17,120,,100,5,15,,,,,,,,,,38,39,,,,,,,,0,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,23,0
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T1,46,UE,No,0.812,Sapowet Reference 1,Sapowet__2022_Reference_46,Sapowet_17,120,North post,100,,10,,,,,,,,,,,40,,,,,,,,0,,,,50,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,109,-
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T2,0,LM,No,0.497,Sapowet Reference 2,Sapowet__2022_Reference_0,Sapowet_17,120,South post,100,7,3,,75,,,,,,15,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,27,-
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T2,10,HM,Yes,0.567,Sapowet Reference 2,Sapowet__2022_Reference_10,Sapowet_17,120,,100,5,5,,,,,,,,,10,55,25,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,25,3
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T2,20,HM,Yes,0.587,Sapowet Reference 2,Sapowet__2022_Reference_20,Sapowet_17,120,,100,4,6,,,,,,,,,,55,35,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,2
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T2,30,HM,Yes,0.612,Sapowet Reference 2,Sapowet__2022_Reference_30,Sapowet_17,120,,100,2,13,,,,,,,,,,85,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,25,3
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T2,40,HM,Yes,0.617,Sapowet Reference 2,Sapowet__2022_Reference_40,Sapowet_17,120,,100,10,8,,,,,,,,30,,50,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,30,4
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Reference,Microtidal,Pool,,T2,50,UE,No,0.797,Sapowet Reference 2,Sapowet__2022_Reference_50,Sapowet_17,120,North post,100,,10,,,,,,,,,,,55,,,,,,,,0,,,,35,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,91,-
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T1,0,Pool,Yes,0.485,Sapowet South Runnel 1,Sapowet__2022_Runnel_0,Sapowet_19,141,South post,100,92,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,8,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,0,-
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T1,10,LM,Yes,0.725,Sapowet South Runnel 1,Sapowet__2022_Runnel_10,Sapowet_19,141,,100,3,17,,,,,,,,80,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,23,-
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T1,20,TM,Yes,0.725,Sapowet South Runnel 1,Sapowet__2022_Runnel_20,Sapowet_19,141,,100,20,13,,,,,,,,2,,47,,18,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,32,2
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T1,30,Panne,Yes,0.73,Sapowet South Runnel 1,Sapowet__2022_Runnel_30,Sapowet_19,141,peat runnel island -edge in Panne - near GW,100,15,10,,,,,,,,60,,,,15,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,0
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T1,40,TM,Yes,0.715,Sapowet South Runnel 1,Sapowet__2022_Runnel_40,Sapowet_19,141,runnel edge - all 12% bare,100,12,15,,,,,,,,8,,65,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,30,8
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T1,50,UE,No,0.765,Sapowet South Runnel 1,Sapowet__2022_Runnel_50,Sapowet_19,141,North post,100,,10,,28,,,,,,,20,15,,,,,,,,,0,,,,7,,,0,,,20,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,58,-
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T2,0,HM,Yes,0.63,Sapowet South Runnel 2,Sapowet__2022_Runnel_0,Sapowet_19,141,South post,100,5,20,,,,,,,,1,,73,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,22,4
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T2,10,Panne,Yes,0.655,Sapowet South Runnel 2,Sapowet__2022_Runnel_10,Sapowet_19,141,,100,8,8,,,,,,,,82,,,,,,,,,,,0,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,17,0
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T2,20,Panne,Yes,0.675,Sapowet South Runnel 2,Sapowet__2022_Runnel_20,Sapowet_19,141,,100,22,11,,,,,,,,60,,,,,,,,,,,0,,,,,,7,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,14,0
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T2,30,Panne,Yes,0.675,Sapowet South Runnel 2,Sapowet__2022_Runnel_30,Sapowet_19,141,,100,20,12,,,,,,,,66,,,,2,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,20,0
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T2,40,Panne,No,0.705,Sapowet South Runnel 2,Sapowet__2022_Runnel_40,Sapowet_19,141,,100,20,32,,,,,,,,18,,30,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,23,3
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,Runnel,Microtidal,Pool,,T2,50,Panne,No,0.715,Sapowet South Runnel 2,Sapowet__2022_Runnel_50,Sapowet_19,141,North post,100,5,45,,,,,,,,45,,5,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,32,0
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,0,Panne,No,0.63,Sapowet North Runnel 1,Sapowet__2022_Runnel_0,Sapowet_19,141,East post,100,8,40,,,,,,,,50,,,,,,,,,,,0,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,19,0
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,10,Panne,Yes,0.64,Sapowet North Runnel 1,Sapowet__2022_Runnel_10,Sapowet_19,141,,100,12,20,,,,,,,,33,,30,,3,,,,,,,0,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,23,4
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,20,Panne,Yes,0.57,Sapowet North Runnel 1,Sapowet__2022_Runnel_20,Sapowet_19,141,,100,40,7,,,,,,,,48,,,,5,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,21,2
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,30,Panne,Yes,0.665,Sapowet North Runnel 1,Sapowet__2022_Runnel_30,Sapowet_19,141,,100,,13,,3,,,,,,7,,77,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,25,3
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,40,Panne,Yes,0.655,Sapowet North Runnel 1,Sapowet__2022_Runnel_40,Sapowet_19,141,,100,3,20,,,,,,,,35,,39,,3,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,31,1
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,50,HM,No,0.72,Sapowet North Runnel 1,Sapowet__2022_Runnel_50,Sapowet_19,141,West port,100,5,30,,,,,,,,30,5,20,,,,,,,,,0,,,,10,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,37,8
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,0,Pool,No,0.618,Sapowet North Runnel 2,Sapowet__2022_Runnel_0,Sapowet_19,141,East post,100,99,,,,,,,,,1,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,7,-
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,10,Pool,Yes,0.438,Sapowet North Runnel 2,Sapowet__2022_Runnel_10,Sapowet_19,141,,100,100,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,0,-
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,20,Pool,Yes,0.498,Sapowet North Runnel 2,Sapowet__2022_Runnel_20,Sapowet_19,141,,100,100,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,0,-
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,30,Panne,Yes,0.638,Sapowet North Runnel 2,Sapowet__2022_Runnel_30,Sapowet_19,141,,100,100,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,0,-
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,40,HM,Yes,0.758,Sapowet North Runnel 2,Sapowet__2022_Runnel_40,Sapowet_19,141,,100,3,20,,,,,,,,,,50,19,,,,,,,,0,,,,8,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,31,5
8-Aug-22,2022,2018,4,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,50,HM,Yes,0.773,Sapowet North Runnel 2,Sapowet__2022_Runnel_50,Sapowet_19,141,West port,100,,18,,,,,,,,,,60,12,,,,,,,,0,,,,10,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,35,2
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T1,0,Panne,Yes,0.612,Sapowet No Action 1,Sapowet__2022_No Action_0,Sapowet_3,133,East post,100,100,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,0,-
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T1,10,Panne,Yes,0.682,Sapowet No Action 1,Sapowet__2022_No Action_10,Sapowet_3,133,,100,82,5,,,,,,,,13,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,10,0
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T1,20,Panne,Yes,0.692,Sapowet No Action 1,Sapowet__2022_No Action_20,Sapowet_3,133,thatch sparse,100,15,25,,,,,,,,60,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,8
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T1,30,Panne,Yes,0.682,Sapowet No Action 1,Sapowet__2022_No Action_30,Sapowet_3,133,,100,5,10,,,,,,,,10,45,30,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,25,7
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T1,40,Panne,Yes,0.712,Sapowet No Action 1,Sapowet__2022_No Action_40,Sapowet_3,133,thatch sparse,100,15,14,,,,,,,,63,8,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,6
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T1,50,HM,No,0.827,Sapowet No Action 1,Sapowet__2022_No Action_50,Sapowet_3,133,West port,100,,10,,,,,,,,,75,,,,,,,,,,0,,,,,,,0,,,15,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,51,7
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T2,0,Pool,Yes,0.497,Sapowet No Action 2,Sapowet__2022_No Action_0,Sapowet_3,133,NE post / pool edge,100,22,,80,,,,70,,,6,,,,,,,,,,,0,,,,,,,0,,,,,,,,2,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,15,-
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T2,10,Panne,Yes,0.652,Sapowet No Action 2,Sapowet__2022_No Action_10,Sapowet_3,133,,100,55,5,,15,,,,,,25,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,11,0
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T2,20,HM,Yes,0.717,Sapowet No Action 2,Sapowet__2022_No Action_20,Sapowet_3,133,HM ribbon,100,,4,,,,,,,,1,70,25,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,7
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T2,30,Panne,Yes,0.707,Sapowet No Action 2,Sapowet__2022_No Action_30,Sapowet_3,133,thatch sparse,100,15,20,,,,,,,,65,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,31,7
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T2,40,TM,Yes,0.712,Sapowet No Action 2,Sapowet__2022_No Action_40,Sapowet_3,133,,100,10,30,,,,,,,,40,20,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,32,4
8-Aug-22,2022,2022,0,Rhode Island,Narragansett Bay,Sapowet,South,No Action,Microtidal,Pool,,T2,50,HM,No,0.797,Sapowet No Action 2,Sapowet__2022_No Action_50,Sapowet_3,133,SW post,100,,,,,,,,,,,70,15,,,,,,,,,0,,,,,,,0,,,15,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,22,8
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,0,Pool,No,,Sapowet North Runnel 1,Sapowet__2024_Runnel_0,Sapowet_19,141,,100,20,,100,,,,60,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,20,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,0,0
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,10,HM,Yes,,Sapowet North Runnel 1,Sapowet__2024_Runnel_10,Sapowet_19,141,NEAR POOL,100,4,22,,4,,,,,,60,9,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,38,0
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,20,HM,Yes,,Sapowet North Runnel 1,Sapowet__2024_Runnel_20,Sapowet_19,141,,100,15,18,,,,,,,,2,,60,,5,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,35,5
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,30,Panne,Yes,,Sapowet North Runnel 2,Sapowet__2024_Runnel_30,Sapowet_19,141,,100,5,30,,,,,,,,45,5,15,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,44,11
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,40,HM,Yes,,Sapowet North Runnel 1,Sapowet__2024_Runnel_40,Sapowet_19,141,NEXT TO RUNNEL,100,,37,,,,,,,,8,,55,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,39,5
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T1,50,UE,No,,Sapowet North Runnel 1,Sapowet__2024_Runnel_50,Sapowet_19,141,,100,,,,30,,,,,,,,5,5,,,,,,,,0,,,,15,,,0,,,45,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,124,0
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,0,HM,No,,Sapowet North Runnel 2,Sapowet__2024_Runnel_0,Sapowet_19,141,,100,3,32,,,,,,,,,,65,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,28,6
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,10,Panne,Yes,,Sapowet North Runnel 2,Sapowet__2024_Runnel_10,Sapowet_19,141,,100,4,24,,,,,,,,65,,,,1,,,,,,,0,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,30,0
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,20,Panne,Yes,,Sapowet North Runnel 2,Sapowet__2024_Runnel_20,Sapowet_19,141,,100,30,8,,,,,,,,50,,,,2,,,,,,,0,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,26,0
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,30,Panne,Yes,,Sapowet North Runnel 2,Sapowet__2024_Runnel_30,Sapowet_19,141,,100,10,20,,,,,,,,69,,,,1,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,33,0
7/22/2024,2024,2018,6,Rhode Island,Narragansett Bay,Sapowet,North,Runnel,Microtidal,Pool,,T2,40,Panne,Yes,,Sapowet North Runnel 2,Sapowet__2024_Runnel_40,Sapowet_19,141,,100,3,17,,,,,,,,30,30,20,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,0,,,,,,,42,0
